Symbol,Date,Open,High,Low,Close,Volume
ACPL,17-Sep-2012,107.99,112.25,107.99,108.32,330000
ACPL,18-Sep-2012,109.35,109.94,107.51,108.70,85000
ACPL,19-Sep-2012,109.00,109.15,107.50,109.00,199500
ACPL,20-Sep-2012,109.50,109.50,107.56,107.88,210500
ACPL,24-Sep-2012,108.00,108.00,106.00,107.02,82500
ACPL,25-Sep-2012,107.94,108.74,107.50,107.87,86500
ACPL,26-Sep-2012,107.50,108.01,107.00,108.00,112000
ACPL,27-Sep-2012,108.40,108.50,107.03,107.86,15000
ACPL,28-Sep-2012,108.75,108.88,107.00,108.23,77500
ACPL,01-Oct-2012,108.05,113.64,108.05,113.57,236000
ACPL,02-Oct-2012,114.90,116.00,113.00,113.16,147500
ACPL,03-Oct-2012,112.80,114.00,112.80,113.31,9000
ACPL,04-Oct-2012,114.45,117.00,114.45,115.20,99000
ACPL,05-Oct-2012,115.15,118.00,113.90,115.76,122500
ACPL,08-Oct-2012,116.90,116.98,115.00,115.50,58500
ACPL,09-Oct-2012,116.00,116.40,114.80,116.01,63000
ACPL,10-Oct-2012,95.66,98.00,95.50,97.66,114500
ACPL,11-Oct-2012,97.25,98.99,96.80,97.47,97000
ACPL,12-Oct-2012,97.50,99.00,95.75,95.97,157500
ACPL,15-Oct-2012,95.97,96.90,91.18,91.41,62000
ACPL,16-Oct-2012,90.00,93.25,89.99,92.47,346000
ACPL,17-Oct-2012,92.47,93.35,92.47,93.01,154000
ACPL,18-Oct-2012,93.50,96.00,92.11,94.72,188500
ACPL,19-Oct-2012,90.60,95.00,90.00,94.78,404500
ACPL,22-Oct-2012,94.75,96.99,94.00,95.97,222500
ACPL,23-Oct-2012,96.74,97.00,95.50,95.61,70000
ACPL,24-Oct-2012,94.40,96.40,94.40,94.73,141500
ACPL,25-Oct-2012,94.50,98.00,92.00,97.45,120000
ACPL,30-Oct-2012,95.25,95.25,95.20,95.20,1000
ACPL,31-Oct-2012,95.95,99.96,95.95,99.92,511500
ACPL,01-Nov-2012,101.75,104.91,101.75,104.71,300000
ACPL,02-Nov-2012,104.50,109.94,103.50,109.18,350000
ACPL,05-Nov-2012,110.90,114.63,109.50,114.27,150000
ACPL,06-Nov-2012,114.75,119.50,111.65,117.51,278500
ACPL,07-Nov-2012,116.50,118.25,114.50,115.71,127000
ACPL,08-Nov-2012,115.50,117.40,114.01,115.00,7500
ACPL,12-Nov-2012,112.50,114.50,111.60,112.30,7500
ACPL,13-Nov-2012,111.25,111.35,107.70,109.97,60000
ACPL,14-Nov-2012,109.50,109.50,107.00,108.24,77500
ACPL,15-Nov-2012,109.50,109.99,106.75,109.20,33500
ACPL,16-Nov-2012,108.50,109.40,104.00,105.39,52500
ACPL,19-Nov-2012,106.45,106.90,104.40,106.50,11000
ACPL,20-Nov-2012,105.10,105.95,103.02,104.80,61500
ACPL,21-Nov-2012,104.99,106.00,100.00,102.38,141000
ACPL,22-Nov-2012,102.20,103.00,100.50,101.11,38500
ACPL,23-Nov-2012,100.45,100.59,99.00,99.65,74500
ACPL,26-Nov-2012,101.00,101.00,97.81,100.10,28500
ACPL,27-Nov-2012,101.20,105.10,101.20,105.10,101500
ACPL,28-Nov-2012,107.00,110.00,106.60,107.04,287000
ACPL,29-Nov-2012,108.39,108.39,101.70,102.29,219500
ACPL,30-Nov-2012,101.00,102.00,100.10,100.78,35000
ACPL,03-Dec-2012,101.50,101.90,100.75,101.44,43500
ACPL,04-Dec-2012,101.50,101.95,100.15,100.94,45000
ACPL,05-Dec-2012,101.00,103.00,100.00,101.83,43000
ACPL,06-Dec-2012,102.49,103.00,101.50,102.48,64000
ACPL,07-Dec-2012,102.00,102.90,100.00,100.59,83500
ACPL,10-Dec-2012,100.17,100.17,99.00,99.31,23500
ACPL,11-Dec-2012,99.00,100.50,99.00,100.31,38000
ACPL,12-Dec-2012,100.00,101.98,99.00,100.04,71500
ACPL,13-Dec-2012,101.00,101.00,99.50,100.51,65500
ACPL,14-Dec-2012,100.25,100.25,99.50,99.53,39000
ACPL,17-Dec-2012,99.75,100.25,95.25,97.56,84000
ACPL,18-Dec-2012,98.50,100.25,98.50,99.01,61500
ACPL,19-Dec-2012,99.75,99.75,99.00,99.01,67000
ACPL,20-Dec-2012,99.01,99.69,99.00,99.00,6500
ACPL,21-Dec-2012,99.00,100.00,99.00,99.45,25500
ACPL,24-Dec-2012,99.01,99.01,98.00,98.70,12000
ACPL,26-Dec-2012,98.01,98.99,98.00,98.00,19500
ACPL,27-Dec-2012,97.90,97.90,97.90,97.90,500
ACPL,28-Dec-2012,97.90,98.15,97.90,98.05,13500
ACPL,31-Dec-2012,98.75,100.50,98.75,99.81,92500
ACPL,01-Jan-2013,99.05,99.15,98.50,98.60,4500
ACPL,02-Jan-2013,97.11,97.97,94.51,97.33,23500
ACPL,03-Jan-2013,97.35,97.35,96.05,96.10,2000
ACPL,04-Jan-2013,98.99,98.99,98.99,98.99,2000
ACPL,07-Jan-2013,97.00,97.10,94.05,94.34,68500
ACPL,08-Jan-2013,95.90,96.99,92.05,94.50,145000
ACPL,09-Jan-2013,95.00,95.50,93.10,93.55,36500
ACPL,10-Jan-2013,93.00,93.84,92.51,93.84,4500
ACPL,11-Jan-2013,93.10,95.00,93.10,94.00,13000
ACPL,15-Jan-2013,93.00,93.00,90.00,90.73,27500
ACPL,16-Jan-2013,90.10,91.50,89.55,90.94,22500
ACPL,17-Jan-2013,92.45,93.50,92.05,92.97,19500
ACPL,18-Jan-2013,94.00,97.49,94.00,97.01,27000
ACPL,21-Jan-2013,97.99,100.99,97.99,99.86,136500
ACPL,22-Jan-2013,101.00,102.56,99.90,100.88,226500
ACPL,23-Jan-2013,101.00,102.50,101.00,101.19,108500
ACPL,24-Jan-2013,102.00,104.00,101.75,103.44,251000
ACPL,28-Jan-2013,103.44,106.01,103.01,103.65,350500
ACPL,29-Jan-2013,104.00,104.40,103.00,103.20,48500
ACPL,30-Jan-2013,104.00,106.00,103.40,104.94,68500
ACPL,31-Jan-2013,105.15,105.15,103.50,104.22,95000
ACPL,01-Feb-2013,103.25,104.15,103.11,103.75,50000
ACPL,04-Feb-2013,105.90,105.90,103.20,104.17,39500
ACPL,06-Feb-2013,104.10,104.65,103.90,103.99,60000
ACPL,07-Feb-2013,104.25,104.85,103.97,104.23,12500
ACPL,08-Feb-2013,104.99,105.25,104.00,104.36,22000
ACPL,11-Feb-2013,103.70,103.70,101.50,102.68,33500
ACPL,12-Feb-2013,101.50,101.74,100.65,101.34,15000
ACPL,13-Feb-2013,101.00,101.00,100.40,100.54,7500
ACPL,14-Feb-2013,100.00,101.99,100.00,100.77,47500
ACPL,15-Feb-2013,100.25,103.00,100.25,101.89,20000
ACPL,18-Feb-2013,102.95,102.95,101.90,102.13,6500
ACPL,19-Feb-2013,102.45,102.50,102.00,102.41,12000
ACPL,20-Feb-2013,102.00,102.89,101.25,101.37,26500
ACPL,21-Feb-2013,101.90,102.45,101.00,101.50,25500
ACPL,22-Feb-2013,101.00,103.40,101.00,101.51,62000
ACPL,25-Feb-2013,101.40,101.40,99.85,99.93,15500
ACPL,26-Feb-2013,98.55,100.60,98.50,99.00,42000
ACPL,27-Feb-2013,99.00,101.00,99.00,100.07,107500
ACPL,28-Feb-2013,100.00,100.90,99.00,99.11,51500
ACPL,01-Mar-2013,99.00,99.05,98.50,98.50,6000
ACPL,04-Mar-2013,98.15,101.00,98.00,99.80,37500
ACPL,05-Mar-2013,99.75,100.50,99.05,99.73,114500
ACPL,06-Mar-2013,99.25,102.50,99.25,100.05,674500
ACPL,07-Mar-2013,102.00,103.11,101.00,102.60,191000
ACPL,08-Mar-2013,101.50,102.99,100.00,101.23,33500
ACPL,11-Mar-2013,100.76,102.00,100.00,101.28,292000
ACPL,12-Mar-2013,101.50,102.50,101.50,102.50,1000
ACPL,13-Mar-2013,102.00,103.74,101.60,103.49,45000
ACPL,14-Mar-2013,103.50,105.75,103.50,103.98,88000
ACPL,15-Mar-2013,104.10,105.00,103.60,104.04,51500
ACPL,18-Mar-2013,102.25,104.00,102.25,103.72,5500
ACPL,19-Mar-2013,104.00,108.44,103.60,107.81,276000
ACPL,20-Mar-2013,108.80,108.80,106.25,107.37,118000
ACPL,21-Mar-2013,107.85,109.25,106.32,108.11,174500
ACPL,22-Mar-2013,108.50,113.51,108.50,113.51,300500
ACPL,25-Mar-2013,115.00,116.00,111.50,112.64,154500
ACPL,26-Mar-2013,112.79,112.80,110.00,110.99,69000
ACPL,27-Mar-2013,111.50,112.49,109.00,109.67,80000
ACPL,28-Mar-2013,109.67,110.35,108.75,109.60,62000
ACPL,29-Mar-2013,110.40,114.62,110.40,113.12,241000
ACPL,01-Apr-2013,114.00,115.40,113.74,115.03,275000
ACPL,02-Apr-2013,115.03,117.05,114.10,115.22,129000
ACPL,03-Apr-2013,116.10,120.20,116.10,119.21,502500
ACPL,04-Apr-2013,121.00,121.50,118.25,120.68,223000
ACPL,05-Apr-2013,121.00,121.00,118.55,118.90,38000
ACPL,08-Apr-2013,120.99,120.99,118.10,119.00,22000
ACPL,09-Apr-2013,119.95,120.50,118.00,118.12,22000
ACPL,10-Apr-2013,117.90,118.80,117.50,118.54,56500
ACPL,11-Apr-2013,120.00,120.00,117.41,119.90,74500
ACPL,12-Apr-2013,119.00,119.20,118.00,118.19,96500
ACPL,15-Apr-2013,118.94,118.95,115.50,116.83,363000
ACPL,16-Apr-2013,117.50,117.50,115.75,116.99,730000
ACPL,17-Apr-2013,116.50,117.00,114.00,116.43,251500
ACPL,18-Apr-2013,115.25,118.50,115.25,117.03,282000
ACPL,19-Apr-2013,117.75,117.84,116.50,116.75,35000
ACPL,22-Apr-2013,116.50,120.85,116.50,118.14,533500
ACPL,23-Apr-2013,119.25,119.25,118.00,118.01,6500
ACPL,24-Apr-2013,118.00,118.70,117.50,118.08,51000
ACPL,25-Apr-2013,118.50,120.45,118.50,119.07,187500
ACPL,26-Apr-2013,119.00,119.00,119.00,119.00,500
ACPL,29-Apr-2013,115.50,118.70,115.50,117.24,17500
ACPL,30-Apr-2013,116.55,117.50,116.50,117.00,29000
ACPL,02-May-2013,117.00,118.50,116.50,118.00,38000
ACPL,03-May-2013,118.50,119.50,118.30,119.04,102500
ACPL,06-May-2013,119.00,121.45,119.00,120.98,296500
ACPL,07-May-2013,120.00,120.00,118.00,118.26,17500
ACPL,08-May-2013,119.00,124.00,119.00,122.14,116000
ACPL,09-May-2013,122.90,124.00,122.90,123.86,53500
ACPL,10-May-2013,123.20,124.00,123.20,123.88,81000
ACPL,13-May-2013,125.00,127.00,124.30,125.03,32000
ACPL,14-May-2013,125.00,125.75,125.00,125.01,324000
ACPL,15-May-2013,125.00,125.50,124.99,125.00,710000
ACPL,16-May-2013,123.50,125.33,123.50,125.33,316000
ACPL,17-May-2013,125.59,126.48,125.00,125.11,19500
ACPL,20-May-2013,124.25,126.50,124.25,125.73,36500
ACPL,21-May-2013,126.50,132.01,126.50,132.00,875500
ACPL,22-May-2013,134.90,136.00,133.50,135.07,32000
ACPL,23-May-2013,136.50,137.40,134.50,137.00,51000
ACPL,24-May-2013,137.50,137.50,134.80,136.02,209000
ACPL,27-May-2013,133.60,135.85,131.55,133.38,10500
ACPL,28-May-2013,135.00,135.00,134.00,134.00,22500
ACPL,29-May-2013,134.00,134.00,131.00,131.02,44500
ACPL,30-May-2013,130.15,132.50,128.40,132.37,18000
ACPL,31-May-2013,133.50,134.00,133.50,133.99,6000
ACPL,03-Jun-2013,134.02,135.00,133.00,134.72,17500
ACPL,04-Jun-2013,135.00,136.00,133.75,134.13,152000
ACPL,05-Jun-2013,135.00,135.80,131.00,131.94,92500
ACPL,06-Jun-2013,130.25,135.00,128.00,134.04,148500
ACPL,07-Jun-2013,134.00,135.30,134.00,135.03,82000
ACPL,10-Jun-2013,132.06,135.00,131.25,132.18,13000
ACPL,11-Jun-2013,132.00,132.00,128.00,129.00,87000
ACPL,12-Jun-2013,130.00,132.00,129.00,131.03,375500
ACPL,13-Jun-2013,133.00,137.58,133.00,137.58,85500
ACPL,14-Jun-2013,139.00,143.20,137.80,138.86,56500
ACPL,17-Jun-2013,137.47,138.05,136.00,138.00,49000
ACPL,18-Jun-2013,139.00,139.50,136.90,137.18,21000
ACPL,19-Jun-2013,137.00,139.00,135.25,136.26,153500
ACPL,20-Jun-2013,136.00,136.06,134.50,134.75,5500
ACPL,21-Jun-2013,131.25,134.75,130.00,134.16,27500
ACPL,24-Jun-2013,131.91,135.00,130.00,131.29,30000
ACPL,25-Jun-2013,131.00,134.74,131.00,133.85,69000
ACPL,26-Jun-2013,133.00,133.00,132.10,132.10,4500
ACPL,27-Jun-2013,132.00,132.50,131.90,132.50,8000
ACPL,28-Jun-2013,132.00,132.00,131.99,131.99,1500
ACPL,01-Jul-2013,133.99,134.00,133.02,133.96,11100
ACPL,02-Jul-2013,134.49,135.89,134.49,134.88,3800
ACPL,03-Jul-2013,134.75,135.70,130.60,132.59,35500
ACPL,04-Jul-2013,134.75,138.20,134.49,135.83,66500
ACPL,05-Jul-2013,134.76,136.50,134.50,135.13,14800
ACPL,08-Jul-2013,135.00,136.00,134.00,135.05,30600
ACPL,09-Jul-2013,135.05,139.48,135.02,137.18,144800
ACPL,10-Jul-2013,137.20,139.00,137.10,138.32,32300
ACPL,11-Jul-2013,138.65,138.65,135.60,135.87,20700
ACPL,12-Jul-2013,136.00,136.88,135.11,136.75,20800
ACPL,15-Jul-2013,138.90,139.00,132.00,133.20,58100
ACPL,16-Jul-2013,133.00,135.00,131.75,132.72,75400
ACPL,17-Jul-2013,133.00,134.25,133.00,134.00,25000
ACPL,18-Jul-2013,133.50,135.48,131.00,131.82,90700
ACPL,19-Jul-2013,133.50,138.41,133.50,138.41,81100
ACPL,22-Jul-2013,145.28,145.33,144.00,145.33,72200
ACPL,23-Jul-2013,150.89,152.59,148.10,152.59,120900
ACPL,24-Jul-2013,160.21,160.21,160.21,160.21,19600
ACPL,25-Jul-2013,168.22,168.22,168.22,168.22,45200
ACPL,26-Jul-2013,176.63,176.63,171.00,176.63,213300
ACPL,29-Jul-2013,182.98,185.46,176.11,178.94,664800
ACPL,30-Jul-2013,179.99,182.88,170.00,170.88,242100
ACPL,31-Jul-2013,172.00,175.00,170.00,170.69,57400
ACPL,01-Aug-2013,174.09,174.10,162.16,166.67,168800
ACPL,05-Aug-2013,167.10,167.10,162.00,166.57,91900
ACPL,06-Aug-2013,169.00,170.00,166.00,166.50,91200
ACPL,07-Aug-2013,167.00,168.70,166.25,166.50,54800
ACPL,12-Aug-2013,166.51,169.00,165.00,167.03,62900
ACPL,13-Aug-2013,167.98,169.50,166.00,166.62,63500
ACPL,15-Aug-2013,168.50,174.95,167.00,173.44,511600
ACPL,16-Aug-2013,173.00,173.00,169.50,171.70,95100
ACPL,19-Aug-2013,172.00,172.00,168.01,168.72,34800
ACPL,20-Aug-2013,167.60,170.99,167.60,168.08,85400
ACPL,21-Aug-2013,169.85,169.85,166.40,166.75,11700
ACPL,22-Aug-2013,161.11,168.00,161.10,163.40,22100
ACPL,23-Aug-2013,161.00,167.00,161.00,164.46,10600
ACPL,26-Aug-2013,168.00,170.00,165.00,168.70,4600
ACPL,27-Aug-2013,169.50,169.50,166.90,167.40,800
ACPL,28-Aug-2013,170.00,170.00,162.01,163.91,8600
ACPL,29-Aug-2013,167.00,167.00,155.72,157.57,76900
ACPL,30-Aug-2013,163.00,163.00,149.70,149.70,62600
ACPL,02-Sep-2013,150.47,150.47,142.22,142.27,49500
ACPL,03-Sep-2013,136.51,148.00,135.16,145.75,30900
ACPL,04-Sep-2013,147.90,147.90,140.00,142.17,56800
ACPL,05-Sep-2013,141.05,148.00,139.50,147.63,163600
ACPL,06-Sep-2013,149.75,151.40,145.00,145.29,84400
ACPL,09-Sep-2013,149.89,152.48,147.10,150.07,53600
ACPL,10-Sep-2013,151.99,157.57,151.50,157.57,70800
ACPL,11-Sep-2013,165.38,165.44,162.10,165.44,190900
ACPL,12-Sep-2013,166.00,171.00,160.30,162.43,102000
ACPL,13-Sep-2013,161.00,166.00,161.00,165.21,47500
ACPL,16-Sep-2013,162.00,166.50,161.08,164.37,37200
ACPL,17-Sep-2013,165.99,166.00,164.30,165.24,41900
ACPL,18-Sep-2013,165.99,168.00,165.00,167.31,75900
ACPL,19-Sep-2013,134.05,141.00,130.00,139.21,239200
ACPL,20-Sep-2013,138.50,139.97,137.00,138.33,93600
ACPL,23-Sep-2013,138.30,138.50,136.25,137.02,18500
ACPL,24-Sep-2013,137.00,137.00,135.71,137.00,6800
ACPL,25-Sep-2013,135.60,137.95,135.35,136.45,10100
ACPL,26-Sep-2013,137.50,137.50,135.25,136.70,15300
ACPL,27-Sep-2013,137.50,138.00,135.00,135.36,19700
ACPL,30-Sep-2013,134.50,136.00,131.25,131.65,10500
ACPL,01-Oct-2013,130.55,134.90,130.55,134.53,21600
ACPL,02-Oct-2013,136.00,136.50,134.80,135.84,20000
ACPL,03-Oct-2013,136.00,142.63,136.00,142.02,174700
ACPL,04-Oct-2013,140.50,142.00,139.89,139.93,7900
ACPL,07-Oct-2013,139.00,139.00,136.26,137.25,1200
ACPL,08-Oct-2013,137.50,138.00,137.30,137.85,3200
ACPL,09-Oct-2013,138.89,138.89,135.25,136.40,2000
ACPL,10-Oct-2013,135.50,136.90,135.50,136.80,3300
ACPL,11-Oct-2013,138.00,138.90,137.00,137.87,9500
ACPL,14-Oct-2013,136.20,138.50,136.00,138.16,1800
ACPL,21-Oct-2013,138.00,140.90,138.00,138.67,42400
ACPL,22-Oct-2013,137.00,138.95,135.00,137.41,16500
ACPL,23-Oct-2013,138.00,138.00,136.10,136.94,7200
ACPL,24-Oct-2013,136.00,136.00,135.20,135.25,3800
ACPL,25-Oct-2013,134.75,134.85,131.40,132.11,10000
ACPL,28-Oct-2013,132.50,134.50,131.50,134.50,9400
ACPL,29-Oct-2013,134.73,135.15,134.01,134.54,23500
ACPL,30-Oct-2013,134.50,137.50,134.00,136.00,30600
ACPL,31-Oct-2013,135.00,140.00,135.00,139.72,77300
ACPL,01-Nov-2013,138.00,142.00,137.50,139.72,52700
ACPL,04-Nov-2013,138.50,144.90,137.00,143.57,83900
ACPL,05-Nov-2013,144.21,150.65,144.21,149.47,474700
ACPL,06-Nov-2013,147.00,149.97,146.30,147.33,8600
ACPL,07-Nov-2013,149.75,150.00,148.00,149.48,16700
ACPL,08-Nov-2013,147.50,148.50,147.50,148.01,2700
ACPL,11-Nov-2013,148.50,152.00,148.50,148.60,7400
ACPL,12-Nov-2013,148.70,151.89,148.70,150.93,22400
ACPL,13-Nov-2013,148.98,150.00,144.00,149.66,26500
ACPL,18-Nov-2013,149.99,152.00,149.99,150.54,34000
ACPL,19-Nov-2013,151.75,151.75,150.00,150.58,26200
ACPL,20-Nov-2013,150.10,151.50,150.00,150.00,7500
ACPL,21-Nov-2013,146.12,149.85,146.12,148.78,1400
ACPL,22-Nov-2013,149.70,149.70,148.10,148.11,400
ACPL,25-Nov-2013,148.00,149.95,148.00,148.39,1500
ACPL,26-Nov-2013,148.00,149.00,148.00,149.00,2000
ACPL,27-Nov-2013,148.00,150.00,148.00,149.05,3300
ACPL,28-Nov-2013,150.00,150.00,149.00,149.35,3100
ACPL,29-Nov-2013,149.50,151.50,148.01,148.36,19300
ACPL,02-Dec-2013,148.25,150.00,147.00,147.64,10400
ACPL,03-Dec-2013,147.21,149.25,144.75,145.60,82100
ACPL,04-Dec-2013,146.00,146.50,143.60,143.98,20700
ACPL,05-Dec-2013,144.00,148.00,144.00,145.72,63000
ACPL,06-Dec-2013,146.80,146.80,142.90,143.02,24800
ACPL,09-Dec-2013,145.00,145.00,140.75,141.36,28900
ACPL,10-Dec-2013,142.99,142.99,139.27,139.98,26700
ACPL,11-Dec-2013,140.50,141.35,138.25,138.99,95400
ACPL,12-Dec-2013,140.00,145.93,140.00,143.36,139300
ACPL,13-Dec-2013,143.50,145.50,143.50,145.00,38600
ACPL,16-Dec-2013,143.01,146.50,143.00,144.43,109800
ACPL,17-Dec-2013,145.00,149.00,144.00,147.32,79200
ACPL,18-Dec-2013,147.90,149.95,147.50,147.58,29300
ACPL,19-Dec-2013,148.50,148.50,145.00,146.50,24000
ACPL,20-Dec-2013,145.90,146.00,145.00,146.00,5500
ACPL,23-Dec-2013,146.00,147.50,144.60,145.00,22500
ACPL,24-Dec-2013,146.99,148.39,145.00,147.01,105000
ACPL,26-Dec-2013,147.99,147.99,146.60,146.61,5400
ACPL,27-Dec-2013,145.81,145.81,144.00,144.21,30600
ACPL,30-Dec-2013,144.10,145.89,144.00,144.70,24700
ACPL,31-Dec-2013,142.10,145.75,142.00,142.63,57400
ACPL,01-Jan-2014,143.00,145.85,143.00,144.94,71800
ACPL,02-Jan-2014,143.61,146.30,143.25,143.84,905300
ACPL,03-Jan-2014,144.65,145.00,142.51,144.07,61700
ACPL,06-Jan-2014,145.00,145.00,143.40,144.01,147700
ACPL,07-Jan-2014,143.50,143.99,142.00,142.71,29300
ACPL,08-Jan-2014,142.00,143.85,142.00,142.72,52000
ACPL,09-Jan-2014,143.50,145.48,143.00,144.87,123000
ACPL,10-Jan-2014,145.00,145.50,143.00,144.26,81300
ACPL,13-Jan-2014,145.49,145.49,144.00,144.47,10400
ACPL,15-Jan-2014,145.15,145.49,144.00,144.97,25300
ACPL,16-Jan-2014,145.00,151.10,145.00,150.15,184500
ACPL,17-Jan-2014,148.00,152.50,147.50,147.55,100100
ACPL,20-Jan-2014,148.70,149.90,145.50,145.86,51600
ACPL,21-Jan-2014,145.50,146.00,143.95,144.91,58400
ACPL,22-Jan-2014,142.50,146.95,142.00,142.50,120200
ACPL,23-Jan-2014,142.00,145.50,142.00,142.54,96700
ACPL,24-Jan-2014,142.50,143.00,141.51,141.87,26600
ACPL,27-Jan-2014,142.00,142.50,140.50,140.88,26900
ACPL,28-Jan-2014,140.75,141.75,140.00,140.91,26300
ACPL,29-Jan-2014,141.00,141.00,140.00,140.35,48800
ACPL,30-Jan-2014,143.50,143.50,140.10,140.51,69300
ACPL,31-Jan-2014,140.40,142.95,140.00,140.99,61300
ACPL,03-Feb-2014,140.72,141.47,137.75,138.20,124100
ACPL,04-Feb-2014,140.00,140.00,138.50,139.04,26500
ACPL,06-Feb-2014,138.00,139.30,138.00,138.37,29200
ACPL,07-Feb-2014,139.50,139.50,133.00,133.87,44100
ACPL,10-Feb-2014,134.00,136.00,129.60,131.77,42000
ACPL,11-Feb-2014,131.00,133.00,130.00,131.00,36900
ACPL,12-Feb-2014,132.85,134.10,130.00,130.92,44200
ACPL,13-Feb-2014,131.00,131.88,129.70,130.36,12600
ACPL,14-Feb-2014,129.16,130.01,129.15,129.83,18900
ACPL,17-Feb-2014,130.00,130.00,127.00,127.33,6800
ACPL,18-Feb-2014,127.26,127.45,125.00,127.44,15500
ACPL,19-Feb-2014,129.00,129.00,126.25,127.28,22100
ACPL,20-Feb-2014,125.00,126.00,123.00,124.04,13600
ACPL,21-Feb-2014,124.25,125.98,123.70,125.16,6500
ACPL,24-Feb-2014,125.00,128.50,125.00,127.14,22800
ACPL,25-Feb-2014,127.10,130.00,127.00,129.00,36300
ACPL,26-Feb-2014,128.95,133.95,128.50,131.97,24500
ACPL,27-Feb-2014,132.00,132.96,129.02,130.20,4200
ACPL,28-Feb-2014,131.00,135.00,131.00,131.53,14900
ACPL,03-Mar-2014,131.00,134.10,131.00,133.19,21000
ACPL,04-Mar-2014,133.00,134.50,131.25,131.58,51000
ACPL,05-Mar-2014,131.60,131.60,130.00,130.34,28800
ACPL,06-Mar-2014,131.00,133.40,129.90,132.69,68100
ACPL,07-Mar-2014,130.50,133.30,130.50,133.25,5600
ACPL,10-Mar-2014,133.90,135.00,132.02,134.97,28500
ACPL,11-Mar-2014,135.00,140.00,135.00,138.70,63800
ACPL,12-Mar-2014,139.00,139.43,138.00,138.00,26500
ACPL,13-Mar-2014,137.00,139.90,137.00,138.25,11300
ACPL,14-Mar-2014,138.50,138.95,138.00,138.13,14400
ACPL,17-Mar-2014,138.00,139.98,137.00,137.15,17900
ACPL,18-Mar-2014,138.90,140.90,137.20,139.94,37800
ACPL,19-Mar-2014,139.00,139.50,138.75,138.96,9400
ACPL,20-Mar-2014,139.50,140.00,138.00,138.00,32100
ACPL,21-Mar-2014,138.50,140.15,137.50,139.12,56100
ACPL,24-Mar-2014,138.00,138.50,136.25,137.01,6300
ACPL,25-Mar-2014,136.50,141.00,136.50,140.69,66300
ACPL,26-Mar-2014,140.00,142.00,139.65,140.33,149600
ACPL,27-Mar-2014,141.00,141.95,138.25,140.01,110300
ACPL,28-Mar-2014,139.00,140.50,138.55,139.00,12300
ACPL,31-Mar-2014,140.00,141.75,139.80,141.59,34100
ACPL,01-Apr-2014,142.00,144.50,142.00,144.00,121100
ACPL,02-Apr-2014,145.00,148.00,143.50,146.54,268100
ACPL,03-Apr-2014,146.50,148.00,145.00,147.13,101700
ACPL,04-Apr-2014,145.55,146.00,142.50,143.96,27100
ACPL,07-Apr-2014,144.00,145.10,143.50,143.53,85400
ACPL,08-Apr-2014,142.50,143.89,142.10,142.84,12700
ACPL,09-Apr-2014,141.00,143.80,141.00,141.15,43200
ACPL,10-Apr-2014,141.55,143.00,141.00,142.50,32400
ACPL,11-Apr-2014,142.00,145.90,140.71,144.55,264200
ACPL,14-Apr-2014,145.90,150.00,145.90,147.15,115900
ACPL,15-Apr-2014,147.85,150.00,145.85,147.96,218600
ACPL,16-Apr-2014,148.61,153.90,148.51,152.93,242200
ACPL,17-Apr-2014,153.50,153.90,147.01,147.79,91200
ACPL,18-Apr-2014,146.91,151.75,144.10,151.06,193800
ACPL,21-Apr-2014,152.60,152.60,150.00,152.01,107500
ACPL,22-Apr-2014,152.65,159.60,152.40,157.79,488000
ACPL,23-Apr-2014,159.00,162.90,155.10,155.98,190100
ACPL,24-Apr-2014,158.00,159.45,154.00,156.78,71600
ACPL,25-Apr-2014,156.00,160.00,156.00,158.99,56100
ACPL,28-Apr-2014,160.00,160.00,156.06,156.51,11800
ACPL,29-Apr-2014,156.00,156.00,152.50,155.00,22400
ACPL,30-Apr-2014,155.99,162.00,155.99,161.62,151700
ACPL,02-May-2014,161.00,162.00,160.00,160.41,27000
ACPL,05-May-2014,159.90,160.50,157.05,159.90,36800
ACPL,06-May-2014,157.10,158.00,157.00,157.95,13700
ACPL,07-May-2014,159.50,160.75,159.00,159.91,46400
ACPL,08-May-2014,158.51,159.85,158.51,159.00,9700
ACPL,09-May-2014,157.00,159.00,157.00,158.52,69600
ACPL,12-May-2014,159.50,159.50,158.00,158.28,21100
ACPL,13-May-2014,157.50,158.50,157.50,158.00,24500
ACPL,14-May-2014,158.00,158.50,158.00,158.25,16100
ACPL,15-May-2014,158.00,162.00,158.00,159.66,28100
ACPL,16-May-2014,160.50,162.01,160.00,161.79,47500
ACPL,19-May-2014,160.01,162.70,160.01,160.14,3500
ACPL,20-May-2014,161.00,164.25,161.00,162.70,127600
ACPL,21-May-2014,163.50,164.00,162.50,163.00,33600
ACPL,22-May-2014,164.24,165.00,162.75,162.80,73500
ACPL,23-May-2014,162.00,162.50,162.00,162.50,1200
ACPL,26-May-2014,162.00,162.74,161.00,162.62,6500
ACPL,27-May-2014,164.00,165.25,163.00,163.01,61000
ACPL,28-May-2014,163.50,165.00,162.00,162.00,15300
ACPL,29-May-2014,161.51,162.99,161.11,162.08,11300
ACPL,30-May-2014,163.01,163.85,162.50,162.81,43100
ACPL,02-Jun-2014,162.75,166.20,162.75,164.47,34600
ACPL,03-Jun-2014,165.75,165.75,159.00,160.93,43400
ACPL,04-Jun-2014,163.00,165.00,156.01,160.01,30800
ACPL,05-Jun-2014,160.55,162.70,158.00,159.58,9700
